transaction_id,customer_id,date,time,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
7377,412,2023-12-03,11:23:00,22,2,6.38,Credit Card,Online,,,0.0
7378,377,2023-08-13,14:26:00,7,2,3.43,Mobile Pay,In-store,1,1,1.51
7379,605,2023-06-13,12:09:00,2,1,4.32,Cash,In-store,3,,0.0
7380,273,2023-09-27,19:24:00,4,4,5.53,Cash,In-store,1,,0.0
7381,286,2024-01-30,11:15:00,9,8,3.04,Cash,In-store,1,,0.0
7382,655,2023-10-05,15:23:00,22,1,6.38,Mobile Pay,Online,,3,1.28
7383,782,2023-12-02,19:18:00,20,1,5.96,Credit Card,Online,,,0.0
7384,462,2024-01-11,12:12:00,25,2,6.48,Mobile Pay,In-store,3,,0.0
7385,441,2023-10-15,17:37:00,10,5,3.41,Cash,Online,,2,4.12
7386,327,2023-12-24,08:31:00,4,3,5.53,Mobile Pay,In-store,3,1,4.15
7387,571,2024-03-26,18:12:00,4,3,5.53,Mobile Pay,Online,,,0.0
7388,386,2023-08-13,14:55:00,11,1,3.7,Mobile Pay,In-store,2,,0.0
7389,796,2024-02-23,11:57:00,22,2,6.38,Credit Card,In-store,1,5,2.21
7390,211,2023-09-28,20:22:00,4,5,5.53,Credit Card,Online,,,0.0
7391,322,2024-04-30,09:43:00,13,5,3.41,Mobile Pay,In-store,2,,0.0
7392,643,2024-01-30,19:55:00,10,3,3.41,Cash,In-store,3,,0.0
7393,372,2023-07-01,13:51:00,24,2,2.96,Credit Card,Online,,,0.0
7394,238,2024-01-23,14:04:00,7,5,3.43,Credit Card,In-store,3,,0.0
7395,266,2023-10-23,14:02:00,3,2,2.83,Credit Card,In-store,2,,0.0
7396,337,2024-05-08,16:30:00,23,2,3.63,Credit Card,Online,,,0.0
7397,697,2023-12-22,17:47:00,21,5,4.82,Mobile Pay,Online,,,0.0
7398,250,2024-03-30,18:33:00,24,2,2.96,Cash,In-store,3,5,0.62
7399,810,2024-04-07,10:20:00,19,2,3.74,Credit Card,Online,,,0.0
7400,201,2024-06-01,09:58:00,1,5,6.17,Cash,Online,,2,8.51
7401,122,2024-03-17,12:32:00,18,5,5.14,Mobile Pay,Online,,,0.0
7402,738,2023-06-18,14:19:00,6,3,3.51,Credit Card,In-store,1,,0.0
7403,345,2024-04-25,14:22:00,17,2,3.59,Credit Card,In-store,3,,0.0
7404,347,2023-07-28,17:26:00,25,5,6.48,Mobile Pay,Online,,,0.0
7405,520,2023-10-30,14:31:00,21,5,4.82,Cash,Online,,2,2.93
7406,227,2024-04-05,11:53:00,3,5,2.83,Credit Card,In-store,2,4,1.44
7407,454,2023-09-02,08:55:00,7,2,3.43,Cash,In-store,1,,0.0
7408,240,2023-08-31,16:22:00,21,1,4.82,Credit Card,In-store,2,4,0.53
7409,206,2023-11-13,19:30:00,15,5,3.78,Credit Card,Online,,,0.0
7410,648,2024-01-01,15:18:00,8,4,4.66,Credit Card,In-store,2,,0.0
7411,265,2024-05-14,11:01:00,16,3,4.89,Mobile Pay,Online,,,0.0
7412,470,2024-05-01,18:28:00,4,1,5.53,Mobile Pay,Online,,,0.0
7413,773,2023-09-12,11:46:00,14,4,4.33,Credit Card,In-store,2,,0.0
7414,669,2024-01-29,17:41:00,10,2,3.41,Credit Card,In-store,1,,0.0
7415,546,2023-09-20,18:30:00,15,5,3.78,Credit Card,In-store,2,,0.0
7416,276,2024-01-21,19:56:00,12,2,5.06,Cash,Online,,5,2.33
7417,109,2023-08-05,08:03:00,16,1,4.89,Cash,Online,,,0.0
7418,176,2024-04-11,13:23:00,9,5,3.04,Cash,Online,,,0.0
7419,605,2023-08-18,17:05:00,19,4,3.74,Mobile Pay,In-store,3,2,4.4
7420,412,2023-06-21,16:20:00,6,3,3.51,Credit Card,In-store,3,,0.0
7421,108,2023-10-09,19:16:00,7,4,3.43,Cash,In-store,3,,0.0
7422,118,2023-06-16,15:02:00,9,1,3.04,Cash,In-store,1,,0.0
7423,766,2023-06-06,19:40:00,4,2,5.53,Cash,In-store,3,,0.0
7424,134,2024-01-17,08:39:00,11,2,3.7,Cash,Online,,,0.0
7425,635,2023-11-16,10:13:00,16,5,4.89,Cash,Online,,,0.0
7426,182,2023-07-13,20:18:00,25,5,6.48,Cash,In-store,1,,0.0
7427,784,2023-06-20,17:59:00,14,2,4.33,Mobile Pay,Online,,,0.0
7428,666,2023-11-26,08:30:00,10,1,3.41,Cash,In-store,3,,0.0
7429,588,2023-11-07,08:14:00,5,1,4.36,Cash,Online,,,0.0
7430,307,2023-12-14,19:37:00,2,5,4.32,Cash,In-store,1,,0.0
7431,447,2024-04-14,14:34:00,9,3,3.04,Mobile Pay,In-store,1,1,2.16
7432,320,2024-01-06,20:02:00,4,1,5.53,Credit Card,In-store,2,,0.0
7433,475,2023-10-08,16:50:00,2,3,4.32,Cash,In-store,2,,0.0
7434,533,2023-11-23,18:41:00,9,4,3.04,Credit Card,In-store,3,,0.0
7435,117,2023-06-07,17:12:00,24,5,2.96,Cash,In-store,3,5,1.64
7436,162,2023-09-15,17:08:00,8,3,4.66,Cash,Online,,,0.0
7437,215,2023-09-15,12:24:00,7,3,3.43,Credit Card,In-store,1,,0.0
7438,466,2023-11-13,08:25:00,6,5,3.51,Cash,In-store,2,,0.0
7439,702,2023-12-02,14:53:00,2,3,4.32,Cash,In-store,3,2,2.26
7440,142,2024-04-17,20:48:00,17,4,3.59,Mobile Pay,In-store,3,,0.0
7441,627,2023-09-08,12:16:00,1,2,6.17,Mobile Pay,Online,,,0.0
7442,523,2023-06-07,13:18:00,17,5,3.59,Mobile Pay,Online,,,0.0
7443,663,2024-02-26,17:04:00,15,3,3.78,Cash,Online,,,0.0
7444,506,2023-12-01,20:59:00,15,5,3.78,Cash,In-store,3,,0.0
7445,125,2024-06-03,08:22:00,2,4,4.32,Credit Card,In-store,1,2,4.75
7446,521,2023-12-14,13:41:00,17,1,3.59,Credit Card,Online,,,0.0
7447,284,2023-12-08,18:06:00,5,4,4.36,Credit Card,Online,,,0.0
7448,351,2024-06-02,12:31:00,3,2,2.83,Mobile Pay,Online,,,0.0
7449,812,2023-06-25,13:29:00,11,5,3.7,Cash,In-store,3,,0.0
7450,656,2023-12-07,14:52:00,13,2,3.41,Cash,In-store,1,,0.0
7451,713,2024-01-16,10:04:00,11,5,3.7,Cash,In-store,2,4,3.47
7452,425,2023-10-27,12:30:00,5,3,4.36,Mobile Pay,Online,,,0.0
7453,149,2024-05-05,08:59:00,21,1,4.82,Credit Card,In-store,3,,0.0
7454,295,2023-10-19,18:22:00,23,3,3.63,Credit Card,In-store,3,,0.0
7455,415,2024-05-15,14:53:00,6,5,3.51,Mobile Pay,In-store,3,,0.0
7456,681,2024-02-23,12:26:00,15,3,3.78,Credit Card,In-store,2,,0.0
7457,277,2024-03-17,14:31:00,1,5,6.17,Credit Card,In-store,1,3,6.59
7458,733,2024-01-31,14:44:00,1,2,6.17,Mobile Pay,In-store,2,1,2.06
7459,438,2023-08-11,18:09:00,16,1,4.89,Cash,Online,,1,1.46
7460,131,2024-03-07,08:56:00,24,3,2.96,Cash,Online,,3,2.24
7461,256,2023-06-23,14:08:00,5,4,4.36,Credit Card,Online,,,0.0
7462,384,2024-02-09,11:43:00,2,4,4.32,Credit Card,In-store,1,5,4.59
7463,568,2024-02-19,08:14:00,12,3,5.06,Cash,In-store,3,,0.0
7464,713,2023-10-22,10:43:00,24,5,2.96,Cash,Online,,,0.0
7465,656,2023-10-07,12:22:00,15,3,3.78,Credit Card,In-store,1,3,2.15
7466,718,2023-08-14,17:51:00,4,4,5.53,Mobile Pay,Online,,,0.0
7467,610,2023-09-24,09:41:00,14,3,4.33,Cash,In-store,3,,0.0
7468,370,2024-01-05,19:39:00,6,5,3.51,Credit Card,In-store,2,,0.0
7469,350,2023-09-30,19:22:00,15,4,3.78,Credit Card,In-store,1,,0.0
7470,355,2024-01-05,14:48:00,11,4,3.7,Credit Card,In-store,1,,0.0
7471,754,2023-07-14,09:51:00,13,5,3.41,Mobile Pay,Online,,,0.0
7472,243,2024-03-21,17:11:00,11,4,3.7,Credit Card,In-store,2,,0.0
7473,713,2024-02-20,18:13:00,23,3,3.63,Mobile Pay,Online,,,0.0
7474,329,2023-09-23,13:28:00,17,1,3.59,Cash,Online,,,0.0
7475,769,2024-01-25,10:51:00,15,2,3.78,Cash,Online,,1,1.32
7476,132,2024-04-18,20:05:00,4,2,5.53,Cash,Online,,5,2.23
7477,164,2024-05-22,09:45:00,10,1,3.41,Cash,In-store,2,,0.0
7478,227,2024-01-23,17:02:00,13,4,3.41,Cash,Online,,,0.0
7479,333,2023-12-04,12:08:00,14,5,4.33,Credit Card,Online,,5,3.23
7480,535,2023-11-05,17:17:00,9,5,3.04,Mobile Pay,In-store,1,,0.0
7481,285,2023-08-27,18:16:00,14,1,4.33,Mobile Pay,In-store,3,4,1.17
7482,388,2024-03-27,10:33:00,17,1,3.59,Mobile Pay,Online,,2,0.48
7483,282,2023-09-15,17:56:00,2,5,4.32,Mobile Pay,Online,,,0.0
7484,395,2023-12-13,08:14:00,1,4,6.17,Cash,Online,,,0.0
7485,786,2023-10-28,14:44:00,9,4,3.04,Credit Card,Online,,,0.0
7486,300,2023-06-20,10:49:00,16,3,4.89,Credit Card,Online,,,0.0
7487,445,2024-04-28,16:42:00,3,5,2.83,Cash,In-store,3,,0.0
7488,131,2023-10-21,13:28:00,4,4,5.53,Mobile Pay,In-store,3,,0.0
7489,191,2024-02-22,12:10:00,24,2,2.96,Cash,Online,,1,1.27
7490,820,2023-09-22,17:33:00,12,2,5.06,Credit Card,In-store,3,,0.0
7491,508,2024-04-18,17:02:00,24,1,2.96,Credit Card,In-store,1,,0.0
7492,151,2023-07-20,13:57:00,24,4,2.96,Mobile Pay,Online,,1,3.24
7493,428,2023-11-08,10:05:00,24,5,2.96,Cash,In-store,3,2,3.2
7494,472,2024-04-19,18:50:00,23,2,3.63,Credit Card,In-store,2,,0.0
7495,271,2024-05-11,15:24:00,22,5,6.38,Cash,In-store,2,5,3.63
7496,724,2023-11-24,19:28:00,16,4,4.89,Credit Card,Online,,4,2.36
7497,358,2023-11-16,13:10:00,8,5,4.66,Cash,In-store,2,,0.0
7498,331,2023-11-05,15:34:00,19,3,3.74,Credit Card,In-store,3,,0.0
7499,588,2023-08-11,11:47:00,4,1,5.53,Credit Card,Online,,,0.0
7500,160,2023-10-05,11:36:00,8,5,4.66,Mobile Pay,In-store,2,4,3.77
7501,158,2024-04-05,11:19:00,21,3,4.82,Mobile Pay,Online,,,0.0
7502,525,2023-10-15,14:22:00,13,5,3.41,Mobile Pay,In-store,2,,0.0
7503,787,2024-04-17,18:54:00,14,1,4.33,Cash,In-store,2,,0.0
7504,140,2023-11-27,10:21:00,12,2,5.06,Mobile Pay,In-store,1,1,1.18
7505,150,2023-07-27,12:06:00,20,3,5.96,Mobile Pay,In-store,3,,0.0
7506,584,2023-11-20,18:38:00,14,1,4.33,Credit Card,In-store,1,1,0.7
7507,391,2023-11-24,15:58:00,16,1,4.89,Cash,In-store,2,,0.0
7508,116,2023-10-05,15:29:00,8,4,4.66,Credit Card,Online,,3,3.87
7509,167,2023-09-07,19:25:00,19,4,3.74,Mobile Pay,Online,,,0.0
7510,754,2023-09-27,09:56:00,13,2,3.41,Mobile Pay,In-store,1,,0.0
7511,376,2024-06-04,17:08:00,24,4,2.96,Credit Card,Online,,,0.0
7512,165,2023-08-26,11:06:00,10,5,3.41,Cash,Online,,,0.0
7513,431,2024-04-07,14:14:00,5,5,4.36,Credit Card,Online,,,0.0
7514,798,2023-07-12,19:01:00,24,5,2.96,Mobile Pay,Online,,2,2.81
7515,577,2024-02-09,09:30:00,7,4,3.43,Cash,Online,,,0.0
7516,418,2023-06-12,14:11:00,16,3,4.89,Credit Card,Online,,,0.0
7517,688,2023-08-16,08:28:00,24,2,2.96,Cash,In-store,2,,0.0
7518,646,2024-04-05,14:43:00,4,2,5.53,Cash,In-store,1,,0.0
7519,431,2023-12-07,08:57:00,21,2,4.82,Mobile Pay,Online,,,0.0
7520,547,2023-11-26,17:58:00,16,3,4.89,Mobile Pay,In-store,1,,0.0
7521,438,2023-12-27,18:38:00,7,1,3.43,Credit Card,In-store,2,,0.0
7522,720,2024-01-10,10:16:00,21,2,4.82,Mobile Pay,Online,,,0.0
7523,643,2024-04-27,13:47:00,13,5,3.41,Credit Card,Online,,,0.0
7524,538,2024-01-18,10:38:00,8,1,4.66,Credit Card,In-store,1,,0.0
7525,361,2023-07-02,18:53:00,12,2,5.06,Credit Card,Online,,,0.0
7526,129,2023-06-28,15:21:00,8,2,4.66,Cash,In-store,1,,0.0
7527,690,2023-12-07,18:59:00,21,3,4.82,Cash,In-store,1,,0.0
7528,237,2023-06-18,10:00:00,4,1,5.53,Credit Card,Online,,,0.0
7529,252,2023-08-17,10:57:00,14,1,4.33,Credit Card,Online,,,0.0
7530,691,2024-01-29,18:21:00,2,3,4.32,Mobile Pay,In-store,3,2,2.43
7531,803,2023-06-23,12:17:00,16,5,4.89,Credit Card,Online,,,0.0
7532,651,2024-05-26,17:26:00,20,3,5.96,Cash,Online,,,0.0
7533,595,2023-12-26,14:25:00,3,2,2.83,Credit Card,In-store,2,,0.0
7534,169,2023-09-18,20:10:00,20,3,5.96,Credit Card,Online,,,0.0
7535,138,2024-01-13,16:58:00,9,8,3.04,Mobile Pay,In-store,2,1,6.61
7536,145,2023-06-25,16:27:00,14,1,4.33,Cash,Online,,,0.0
7537,538,2023-06-25,19:43:00,9,2,3.04,Mobile Pay,Online,,,0.0
7538,283,2023-07-27,12:16:00,16,5,4.89,Cash,In-store,3,1,6.25
7539,781,2023-10-22,10:01:00,17,4,3.59,Cash,In-store,2,5,2.18
7540,312,2024-03-02,15:29:00,1,2,6.17,Cash,Online,,5,2.65
7541,614,2024-03-18,13:16:00,15,5,3.78,Cash,Online,,,0.0
7542,655,2023-06-17,17:30:00,24,1,2.96,Mobile Pay,Online,,2,0.34
7543,684,2023-10-16,09:59:00,17,3,3.59,Cash,In-store,1,,0.0
7544,140,2024-05-08,17:11:00,24,3,2.96,Credit Card,In-store,1,,0.0
7545,722,2023-08-12,13:44:00,11,2,3.7,Cash,Online,,,0.0
7546,545,2023-11-29,14:48:00,20,2,5.96,Cash,Online,,2,1.91
7547,813,2023-08-27,15:58:00,4,3,5.53,Credit Card,In-store,2,,0.0
7548,198,2023-10-30,14:47:00,19,4,3.74,Credit Card,In-store,3,5,4.0
7549,658,2024-02-03,10:08:00,9,7,3.04,Credit Card,In-store,2,,0.0
7550,539,2023-06-06,10:32:00,18,5,5.14,Cash,In-store,1,,0.0
7551,711,2024-02-19,14:42:00,18,4,5.14,Mobile Pay,In-store,2,,0.0
7552,377,2024-04-26,11:09:00,20,4,5.96,Cash,In-store,1,,0.0
7553,652,2023-08-23,08:45:00,24,3,2.96,Cash,Online,,,0.0
7554,380,2023-10-09,19:02:00,8,5,4.66,Cash,In-store,1,2,6.73
7555,592,2023-09-12,15:44:00,7,1,3.43,Mobile Pay,In-store,2,5,0.91
7556,398,2023-11-29,12:13:00,22,2,6.38,Cash,Online,,,0.0
7557,675,2024-04-09,15:35:00,23,2,3.63,Mobile Pay,Online,,,0.0
7558,398,2023-11-22,13:21:00,20,5,5.96,Mobile Pay,Online,,4,5.44
7559,297,2024-05-15,20:42:00,5,2,4.36,Mobile Pay,In-store,2,,0.0
7560,122,2024-04-24,11:21:00,13,2,3.41,Mobile Pay,Online,,,0.0
7561,739,2024-03-06,13:11:00,25,3,6.48,Cash,In-store,3,4,2.15
7562,501,2024-01-29,13:01:00,25,4,6.48,Credit Card,In-store,2,,0.0
7563,577,2023-12-23,15:51:00,11,5,3.7,Cash,Online,,5,4.37
7564,602,2023-09-06,09:51:00,3,5,2.83,Cash,In-store,2,,0.0
7565,716,2023-10-13,14:26:00,1,1,6.17,Cash,Online,,,0.0
7566,618,2023-08-27,15:45:00,2,1,4.32,Credit Card,In-store,1,3,0.83
7567,412,2024-03-09,16:39:00,25,4,6.48,Cash,In-store,3,,0.0
7568,253,2023-08-27,12:32:00,14,4,4.33,Credit Card,In-store,3,,0.0
7569,223,2023-09-19,10:15:00,19,2,3.74,Credit Card,Online,,4,1.71
7570,439,2023-11-06,20:30:00,5,1,4.36,Cash,In-store,2,,0.0
7571,443,2024-04-23,20:33:00,24,4,2.96,Credit Card,In-store,2,,0.0
7572,434,2023-11-16,20:12:00,23,5,3.63,Cash,Online,,3,3.63
7573,328,2023-07-08,09:03:00,18,1,5.14,Credit Card,In-store,3,,0.0
7574,338,2024-03-08,15:59:00,21,5,4.82,Mobile Pay,Online,,,0.0
7575,127,2023-12-18,11:21:00,10,3,3.41,Mobile Pay,Online,,,0.0
7576,707,2024-04-18,19:06:00,6,5,3.51,Credit Card,Online,,,0.0
7577,359,2024-04-13,19:39:00,15,5,3.78,Cash,In-store,2,,0.0
7578,271,2024-01-26,19:40:00,24,3,2.96,Credit Card,Online,,,0.0
7579,676,2024-06-01,18:50:00,9,1,3.04,Cash,In-store,2,,0.0
7580,608,2024-04-23,10:17:00,2,5,4.32,Credit Card,In-store,2,,0.0
7581,113,2023-12-23,10:15:00,2,5,4.32,Cash,In-store,2,,0.0
7582,229,2023-08-26,17:34:00,8,2,4.66,Credit Card,Online,,,0.0
7583,509,2023-09-27,09:58:00,17,5,3.59,Cash,Online,,2,3.28
7584,319,2023-06-30,13:12:00,21,4,4.82,Credit Card,In-store,3,,0.0
7585,313,2024-05-29,17:23:00,11,5,3.7,Cash,In-store,1,,0.0
7586,663,2023-12-23,18:54:00,11,1,3.7,Cash,Online,,4,0.63
7587,624,2023-11-30,14:56:00,1,1,6.17,Credit Card,Online,,,0.0
7588,409,2024-05-23,20:30:00,18,2,5.14,Mobile Pay,Online,,4,1.66
7589,233,2024-02-29,09:06:00,23,3,3.63,Credit Card,In-store,1,,0.0
7590,282,2024-02-15,08:18:00,5,1,4.36,Mobile Pay,Online,,,0.0
7591,240,2024-04-03,11:37:00,20,1,5.96,Credit Card,In-store,2,,0.0
7592,601,2024-04-19,17:00:00,10,1,3.41,Credit Card,In-store,1,5,0.74
7593,106,2023-07-04,17:09:00,5,5,4.36,Credit Card,In-store,2,,0.0
7594,600,2024-01-10,17:52:00,2,2,4.32,Credit Card,Online,,,0.0
7595,301,2023-11-18,17:53:00,24,2,2.96,Cash,In-store,3,,0.0
7596,224,2024-01-05,17:44:00,13,4,3.41,Credit Card,In-store,2,,0.0
7597,322,2023-06-26,18:03:00,17,1,3.59,Credit Card,Online,,1,0.55
7598,541,2023-11-02,08:54:00,21,4,4.82,Credit Card,In-store,1,,0.0
7599,182,2023-09-11,10:17:00,15,3,3.78,Cash,Online,,,0.0
7600,612,2023-09-16,09:05:00,5,3,4.36,Mobile Pay,In-store,3,,0.0
7601,769,2024-03-11,14:26:00,18,1,5.14,Credit Card,In-store,3,,0.0
7602,403,2023-11-19,19:57:00,25,4,6.48,Mobile Pay,Online,,2,6.81
7603,370,2024-03-19,12:55:00,11,3,3.7,Credit Card,In-store,1,,0.0
7604,348,2023-11-17,16:53:00,3,4,2.83,Credit Card,Online,,,0.0
7605,150,2024-01-11,08:47:00,22,1,6.38,Mobile Pay,In-store,1,,0.0
7606,372,2023-09-25,09:22:00,8,2,4.66,Credit Card,In-store,2,,0.0
7607,274,2023-12-22,08:34:00,4,1,5.53,Cash,In-store,1,5,1.27
7608,594,2023-10-04,13:57:00,17,5,3.59,Credit Card,In-store,1,,0.0
7609,687,2023-10-31,13:06:00,10,2,3.41,Mobile Pay,Online,,,0.0
7610,306,2024-04-29,15:17:00,10,4,3.41,Credit Card,Online,,,0.0
7611,772,2023-06-06,20:58:00,2,4,4.32,Cash,Online,,,0.0
7612,113,2024-04-17,12:37:00,6,5,3.51,Credit Card,Online,,,0.0
7613,414,2023-09-04,17:40:00,6,1,3.51,Mobile Pay,In-store,1,4,0.5
7614,132,2023-06-11,14:13:00,1,3,6.17,Credit Card,Online,,,0.0
7615,162,2024-01-25,20:19:00,20,4,5.96,Mobile Pay,Online,,,0.0
7616,815,2024-04-25,17:49:00,17,5,3.59,Mobile Pay,In-store,3,,0.0
7617,243,2024-03-27,12:20:00,20,1,5.96,Mobile Pay,In-store,1,,0.0
7618,365,2023-07-24,11:08:00,15,2,3.78,Mobile Pay,In-store,2,,0.0
7619,188,2024-01-25,11:21:00,3,5,2.83,Mobile Pay,Online,,3,3.1
7620,629,2023-08-13,11:15:00,12,1,5.06,Mobile Pay,In-store,2,,0.0
7621,635,2024-03-23,10:55:00,8,5,4.66,Mobile Pay,In-store,2,,0.0
7622,696,2024-03-16,12:05:00,7,5,3.43,Credit Card,In-store,2,,0.0
7623,789,2023-08-14,16:30:00,24,5,2.96,Cash,In-store,3,,0.0
7624,275,2023-09-03,17:04:00,9,4,3.04,Cash,Online,,,0.0
7625,639,2024-05-27,08:18:00,16,3,4.89,Cash,Online,,3,3.91
7626,101,2023-08-08,15:43:00,25,5,6.48,Mobile Pay,In-store,1,,0.0
7627,496,2023-10-31,08:43:00,12,3,5.06,Credit Card,Online,,,0.0
7628,223,2023-11-26,18:23:00,3,1,2.83,Credit Card,In-store,3,,0.0
7629,360,2024-05-20,08:39:00,3,5,2.83,Credit Card,In-store,1,,0.0
7630,306,2023-09-22,15:09:00,13,1,3.41,Credit Card,Online,,,0.0
7631,202,2024-05-15,09:24:00,5,3,4.36,Credit Card,Online,,4,3.19
7632,228,2023-10-06,19:21:00,23,2,3.63,Mobile Pay,Online,,,0.0
7633,476,2023-11-11,15:09:00,25,3,6.48,Credit Card,Online,,,0.0
7634,281,2023-09-13,13:05:00,25,5,6.48,Credit Card,In-store,3,,0.0
7635,144,2023-08-31,08:56:00,18,5,5.14,Mobile Pay,Online,,1,4.58
7636,539,2024-03-18,10:47:00,5,5,4.36,Cash,Online,,,0.0
7637,199,2023-12-22,11:32:00,2,3,4.32,Cash,Online,,,0.0
7638,257,2024-04-30,10:09:00,23,3,3.63,Mobile Pay,In-store,1,,0.0
7639,220,2023-08-11,14:39:00,7,2,3.43,Mobile Pay,In-store,2,,0.0
7640,622,2023-09-04,11:13:00,10,4,3.41,Cash,Online,,,0.0
7641,819,2023-10-14,18:18:00,22,2,6.38,Cash,In-store,1,3,2.75
7642,546,2024-05-15,20:00:00,12,4,5.06,Mobile Pay,Online,,,0.0
7643,318,2023-11-09,19:03:00,4,5,5.53,Credit Card,Online,,,0.0
7644,310,2023-12-10,16:27:00,11,1,3.7,Credit Card,In-store,2,,0.0
7645,479,2023-12-04,09:56:00,9,5,3.04,Mobile Pay,In-store,1,,0.0
7646,407,2024-05-19,14:03:00,20,2,5.96,Cash,Online,,4,1.62
7647,410,2024-01-06,16:06:00,24,3,2.96,Mobile Pay,Online,,3,2.06
7648,668,2024-02-17,19:33:00,22,2,6.38,Cash,Online,,,0.0
7649,464,2023-08-29,20:37:00,24,3,2.96,Mobile Pay,In-store,1,,0.0
7650,172,2023-09-30,18:34:00,25,2,6.48,Cash,In-store,2,,0.0
7651,602,2024-04-01,12:07:00,10,4,3.41,Mobile Pay,In-store,3,,0.0
7652,133,2024-01-01,19:40:00,15,2,3.78,Credit Card,In-store,2,5,0.78
7653,304,2024-01-26,19:48:00,10,4,3.41,Cash,Online,,,0.0
7654,633,2023-11-23,15:44:00,20,5,5.96,Mobile Pay,Online,,,0.0
7655,616,2023-09-20,15:59:00,10,2,3.41,Mobile Pay,In-store,3,,0.0
7656,554,2024-04-23,15:33:00,1,5,6.17,Mobile Pay,In-store,3,,0.0
7657,495,2023-11-09,15:52:00,17,2,3.59,Credit Card,Online,,3,0.82
7658,724,2023-11-13,17:28:00,22,2,6.38,Cash,In-store,1,,0.0
7659,662,2024-02-03,15:26:00,24,3,2.96,Mobile Pay,Online,,,0.0
7660,794,2024-01-05,13:27:00,5,5,4.36,Mobile Pay,In-store,1,,0.0
7661,437,2023-08-30,18:27:00,2,5,4.32,Cash,In-store,2,2,6.25
7662,480,2023-06-29,11:58:00,19,5,3.74,Mobile Pay,In-store,2,,0.0
7663,432,2023-12-24,18:18:00,18,3,5.14,Mobile Pay,In-store,3,2,1.78
7664,222,2023-07-23,19:20:00,8,2,4.66,Cash,In-store,3,,0.0
7665,284,2023-11-17,09:35:00,6,3,3.51,Cash,Online,,,0.0
7666,481,2023-06-27,13:18:00,2,2,4.32,Credit Card,In-store,1,,0.0
7667,731,2023-08-01,11:56:00,12,5,5.06,Credit Card,In-store,2,2,2.98
7668,409,2024-03-08,14:22:00,15,1,3.78,Cash,In-store,2,,0.0
7669,807,2024-02-29,09:32:00,16,3,4.89,Cash,In-store,1,,0.0
7670,763,2023-08-12,13:48:00,12,2,5.06,Cash,Online,,4,2.44
7671,694,2023-09-25,15:00:00,20,2,5.96,Credit Card,In-store,1,4,2.85
7672,133,2023-09-09,11:28:00,10,4,3.41,Credit Card,In-store,3,,0.0
7673,446,2024-05-24,20:12:00,9,4,3.04,Mobile Pay,Online,,,0.0
7674,404,2023-11-30,09:50:00,1,3,6.17,Cash,Online,,,0.0
7675,800,2023-06-06,13:58:00,19,3,3.74,Mobile Pay,In-store,1,,0.0
7676,818,2024-03-24,16:12:00,3,3,2.83,Credit Card,Online,,1,1.33
7677,808,2024-03-24,18:21:00,18,1,5.14,Cash,Online,,,0.0
7678,818,2023-12-28,13:10:00,16,1,4.89,Mobile Pay,In-store,2,1,0.83
7679,195,2023-10-16,16:04:00,5,5,4.36,Credit Card,Online,,,0.0
7680,442,2023-10-22,12:05:00,10,4,3.41,Cash,Online,,,0.0
7681,497,2024-03-21,18:06:00,23,3,3.63,Mobile Pay,Online,,,0.0
7682,271,2023-08-15,08:45:00,8,5,4.66,Mobile Pay,Online,,,0.0
7683,820,2023-11-23,17:45:00,23,5,3.63,Mobile Pay,In-store,3,4,2.63
7684,573,2023-12-03,19:06:00,12,5,5.06,Cash,In-store,1,4,6.8
7685,609,2023-12-21,08:42:00,8,4,4.66,Cash,In-store,3,2,4.81
7686,495,2023-09-23,08:08:00,22,1,6.38,Credit Card,Online,,,0.0
7687,115,2023-08-02,15:10:00,2,1,4.32,Credit Card,In-store,1,,0.0
7688,667,2023-12-18,13:59:00,21,1,4.82,Mobile Pay,Online,,,0.0
7689,735,2023-10-15,09:33:00,2,1,4.32,Mobile Pay,In-store,3,,0.0
7690,161,2023-12-23,11:16:00,12,1,5.06,Credit Card,In-store,2,4,0.95
7691,451,2024-06-04,14:58:00,15,3,3.78,Credit Card,In-store,1,5,1.37
7692,448,2023-12-04,08:40:00,24,3,2.96,Credit Card,In-store,1,,0.0
7693,616,2024-02-02,08:27:00,18,1,5.14,Cash,In-store,3,,0.0
7694,144,2024-04-29,18:01:00,3,2,2.83,Cash,Online,,,0.0
7695,519,2023-06-06,17:55:00,10,2,3.41,Mobile Pay,Online,,,0.0
7696,493,2023-12-18,19:16:00,21,5,4.82,Mobile Pay,In-store,2,,0.0
7697,603,2024-04-08,20:52:00,8,4,4.66,Credit Card,In-store,3,,0.0
7698,526,2024-06-02,16:24:00,8,3,4.66,Credit Card,Online,,5,2.3
7699,530,2024-03-26,08:43:00,5,3,4.36,Cash,In-store,1,,0.0
7700,512,2023-11-06,15:51:00,4,3,5.53,Credit Card,Online,,,0.0
7701,687,2023-12-21,20:01:00,3,3,2.83,Credit Card,Online,,,0.0
7702,221,2024-05-19,08:00:00,11,4,3.7,Credit Card,In-store,3,1,1.68
7703,817,2023-10-30,20:54:00,23,4,3.63,Cash,In-store,2,,0.0
7704,202,2024-01-26,14:26:00,9,7,3.04,Mobile Pay,Online,,,0.0
7705,261,2023-11-05,10:50:00,15,3,3.78,Credit Card,In-store,3,,0.0
7706,484,2024-01-15,12:45:00,5,4,4.36,Mobile Pay,Online,,3,3.97
