transaction_id,customer_id,date,time,(No column name),product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
8046,720,7/7/2023,19:52,19:52,24,2,2.96,Mobile Pay,In-store,3,1,1.67
8047,575,6/16/2023,14:25,14:25,14,5,4.33,Cash,In-store,3,,0
8048,633,7/25/2023,20:20,20:20,16,4,4.89,Credit Card,Online,,,0
8049,346,12/10/2023,11:16,11:16,18,3,5.14,Credit Card,In-store,2,,0
8050,455,2/11/2024,15:58,15:58,17,4,3.59,Credit Card,In-store,1,,0
8051,347,9/11/2023,12:19,12:19,5,1,4.36,Credit Card,In-store,1,,0
8052,273,5/12/2024,14:32,14:32,13,3,3.41,Mobile Pay,In-store,1,,0
8053,187,11/21/2023,20:03,20:03,6,3,3.51,Cash,In-store,3,,0
8054,674,7/11/2023,19:01,19:01,18,2,5.14,Credit Card,In-store,1,,0
8055,266,7/3/2023,15:39,15:39,21,3,4.82,Cash,Online,,,0
8056,219,12/22/2023,17:35,17:35,18,4,5.14,Credit Card,Online,,,0
8057,489,7/29/2023,19:47,19:47,21,1,4.82,Credit Card,In-store,1,,0
8058,661,5/12/2024,20:30,20:30,2,5,4.32,Mobile Pay,Online,,,0
8059,609,8/29/2023,10:31,10:31,7,2,3.43,Cash,In-store,3,4,1.21
8060,203,10/17/2023,17:10,17:10,14,5,4.33,Cash,In-store,3,5,4.92
8061,285,5/12/2024,17:29,17:29,16,3,4.89,Credit Card,Online,,,0
8062,595,4/11/2024,16:34,16:34,12,5,5.06,Credit Card,Online,,,0
8063,674,11/15/2023,9:00,9:00,18,5,5.14,Mobile Pay,Online,,5,3.11
8064,223,10/21/2023,20:58,20:58,16,4,4.89,Mobile Pay,In-store,1,1,3.68
8065,218,2/18/2024,11:53,11:53,26,5,6.48,Mobile Pay,In-store,3,3,4.22
8066,49,4/3/2024,19:16,19:16,9,2,3.04,Cash,Online,,4,1.5
8067,182,2/15/2024,8:21,8:21,7,3,3.43,Mobile Pay,In-store,1,,0
8068,393,1/17/2024,16:57,16:57,4,5,5.53,Mobile Pay,In-store,3,2,7.66
8069,368,8/12/2023,8:15,8:15,26,1,6.48,Cash,Online,,,0
8070,588,10/12/2023,16:34,16:34,16,1,4.89,Credit Card,Online,,4,1.28
8071,486,12/1/2023,19:10,19:10,10,1,3.41,Mobile Pay,Online,,,0
8072,288,7/22/2023,9:18,9:18,10,2,3.41,Credit Card,Online,,2,0.98
8073,356,1/12/2024,9:30,9:30,6,2,3.51,Cash,In-store,3,,0
8074,240,1/8/2024,15:32,15:32,11,3,3.7,Mobile Pay,Online,,,0
8075,181,1/26/2024,12:58,12:58,5,2,4.36,Credit Card,Online,,,0
8076,228,12/20/2023,12:03,12:03,7,2,3.43,Credit Card,In-store,3,,0
8077,112,10/13/2023,10:34,10:34,15,2,3.78,Mobile Pay,Online,,,0
8078,431,4/26/2024,13:22,13:22,21,2,4.82,Cash,In-store,1,,0
8079,202,2/4/2024,9:08,9:08,9,7,3.04,Mobile Pay,Online,,,0
8080,167,2/24/2024,14:42,14:42,23,5,3.63,Mobile Pay,Online,,,0
8081,447,2/9/2024,11:01,11:01,6,1,3.51,Credit Card,In-store,2,,0
8082,486,5/5/2024,11:55,11:55,16,3,4.89,Credit Card,In-store,1,1,3.74
8083,427,3/7/2024,9:43,9:43,17,3,3.59,Mobile Pay,Online,,,0
8084,561,1/14/2024,18:54,18:54,1,4,6.17,Cash,In-store,2,4,4.07
8085,125,5/20/2024,15:14,15:14,22,1,6.38,Credit Card,In-store,1,,0
8086,322,10/30/2023,9:06,9:06,1,4,6.17,Mobile Pay,In-store,3,,0
8087,165,1/7/2024,13:27,13:27,23,2,3.63,Mobile Pay,Online,,4,1.34
8088,168,4/7/2024,12:48,12:48,16,5,4.89,Cash,In-store,3,2,6.99
8089,575,5/1/2024,16:40,16:40,2,4,4.32,Credit Card,In-store,3,,0
8090,453,11/11/2023,8:22,8:22,24,4,2.96,Credit Card,Online,,1,1.4
8091,410,8/18/2023,14:27,14:27,17,2,3.59,Mobile Pay,In-store,1,,0
8092,540,9/20/2023,13:45,13:45,16,2,4.89,Credit Card,In-store,3,,0
8093,324,5/31/2024,18:03,18:03,2,5,4.32,Credit Card,Online,,,0
8094,623,2/28/2024,12:03,12:03,17,1,3.59,Cash,Online,,,0
8095,434,10/20/2023,8:26,8:26,19,3,3.74,Mobile Pay,In-store,2,,0
8096,681,12/2/2023,12:29,12:29,18,5,5.14,Cash,Online,,,0
8097,159,11/10/2023,14:51,14:51,9,2,3.04,Cash,Online,,3,1.79
8098,442,3/13/2024,18:17,18:17,24,2,2.96,Mobile Pay,Online,,,0
8099,496,12/15/2023,15:24,15:24,16,2,4.89,Mobile Pay,In-store,3,,0
8100,686,11/12/2023,10:57,10:57,4,2,5.53,Mobile Pay,Online,,,0
8101,220,4/3/2024,16:20,16:20,11,2,3.7,Cash,Online,,,0
8102,345,1/25/2024,11:04,11:04,16,2,4.89,Cash,Online,,,0
8103,535,9/15/2023,10:44,10:44,15,1,3.78,Mobile Pay,Online,,,0
8104,595,8/22/2023,19:10,19:10,16,1,4.89,Mobile Pay,In-store,1,,0
8105,209,7/1/2023,20:48,20:48,20,5,5.96,Credit Card,In-store,2,,0
8106,414,6/25/2023,11:47,11:47,4,5,5.53,Cash,In-store,3,,0
8107,584,12/5/2023,19:35,19:35,3,3,2.83,Mobile Pay,Online,,,0
8108,215,1/16/2024,15:39,15:39,2,3,4.32,Credit Card,In-store,1,,0
8109,428,6/11/2023,10:48,10:48,13,2,3.41,Cash,In-store,2,,0
8110,556,7/1/2023,8:00,8:00,24,2,2.96,Credit Card,Online,,,0
8111,255,8/24/2023,14:07,14:07,7,5,3.43,Credit Card,In-store,1,,0
8112,116,5/23/2024,17:16,17:16,13,2,3.41,Credit Card,In-store,2,,0
8113,216,12/7/2023,13:18,13:18,20,4,5.96,Cash,In-store,1,,0
8114,321,12/14/2023,12:46,12:46,2,1,4.32,Mobile Pay,In-store,3,,0
8115,203,8/12/2023,15:39,15:39,3,5,2.83,Credit Card,Online,,,0
8116,596,5/14/2024,8:53,8:53,17,4,3.59,Cash,In-store,3,5,3.27
8117,180,5/12/2024,13:27,13:27,22,5,6.38,Mobile Pay,In-store,2,2,6.07
8118,494,8/26/2023,9:44,9:44,5,2,4.36,Cash,Online,,,0
8119,616,11/27/2023,18:40,18:40,14,3,4.33,Credit Card,In-store,3,,0
8120,266,5/2/2024,20:50,20:50,22,2,6.38,Credit Card,Online,,3,1.71
8121,208,12/22/2023,17:47,17:47,4,5,5.53,Credit Card,Online,,,0
8122,45,7/6/2023,15:26,15:26,16,5,4.89,Mobile Pay,In-store,2,,0
8123,318,8/26/2023,18:09,18:09,6,2,3.51,Credit Card,Online,,,0
8124,560,10/26/2023,13:08,13:08,12,3,5.06,Credit Card,In-store,3,3,3.07
8125,696,2/11/2024,13:45,13:45,22,2,6.38,Mobile Pay,In-store,3,,0
8126,121,6/17/2023,15:00,15:00,12,5,5.06,Cash,In-store,1,,0
8127,695,6/10/2023,12:54,12:54,9,5,3.04,Cash,In-store,1,5,3.81
8128,663,4/22/2024,13:02,13:02,5,3,4.36,Credit Card,In-store,3,,0
8129,687,3/21/2024,8:16,8:16,10,3,3.41,Credit Card,In-store,1,,0
8130,393,8/23/2023,11:14,11:14,7,3,3.43,Credit Card,In-store,2,,0
8131,518,8/13/2023,13:54,13:54,15,4,3.78,Credit Card,In-store,2,,0
8132,427,9/29/2023,20:30,20:30,18,5,5.14,Cash,In-store,1,,0
8133,33,11/25/2023,16:51,16:51,6,4,3.51,Mobile Pay,In-store,1,2,1.42
8134,385,7/11/2023,20:27,20:27,13,1,3.41,Mobile Pay,Online,,5,0.64
8135,474,12/10/2023,8:55,8:55,12,4,5.06,Mobile Pay,Online,,,0
8136,214,5/13/2024,9:27,9:27,23,5,3.63,Cash,Online,,,0
8137,610,6/11/2023,11:45,11:45,7,5,3.43,Mobile Pay,In-store,3,,0
8138,351,5/6/2024,9:34,9:34,10,5,3.41,Cash,In-store,3,,0
8139,288,1/17/2024,9:01,9:01,8,1,4.66,Credit Card,In-store,1,,0
8140,106,12/30/2023,9:12,9:12,11,4,3.7,Mobile Pay,In-store,2,,0
8141,116,2/26/2024,18:57,18:57,6,1,3.51,Cash,Online,,,0
8142,273,12/17/2023,8:24,8:24,12,1,5.06,Mobile Pay,In-store,2,,0
8143,618,7/30/2023,17:37,17:37,5,3,4.36,Credit Card,In-store,1,4,3.49
8144,634,4/6/2024,20:19,20:19,18,5,5.14,Cash,Online,,5,4.53
8145,585,3/26/2024,10:32,10:32,18,3,5.14,Cash,In-store,1,,0
8146,488,4/4/2024,17:46,17:46,24,3,2.96,Credit Card,In-store,3,4,2.65
8147,699,6/30/2023,10:30,10:30,15,5,3.78,Mobile Pay,Online,,,0
8148,664,4/15/2024,17:26,17:26,19,1,3.74,Mobile Pay,Online,,,0
8149,570,6/3/2024,15:10,15:10,19,2,3.74,Credit Card,Online,,,0
8150,573,4/22/2024,9:31,9:31,17,3,3.59,Cash,Online,,,0
8151,474,3/1/2024,17:02,17:02,23,4,3.63,Mobile Pay,Online,,,0
8152,533,2/21/2024,13:20,13:20,10,1,3.41,Credit Card,In-store,3,,0
8153,665,4/30/2024,14:14,14:14,26,3,6.48,Mobile Pay,In-store,2,,0
8154,626,8/20/2023,12:38,12:38,5,2,4.36,Credit Card,Online,,,0
8155,177,4/30/2024,13:36,13:36,7,2,3.43,Mobile Pay,In-store,1,,0
8156,125,3/27/2024,17:38,17:38,22,4,6.38,Mobile Pay,Online,,3,6.81
8157,625,2/7/2024,18:49,18:49,10,2,3.41,Credit Card,In-store,2,,0
8158,476,12/24/2023,15:42,15:42,5,2,4.36,Mobile Pay,Online,,,0
8159,329,2/13/2024,20:22,20:22,11,5,3.7,Mobile Pay,In-store,2,,0
8160,528,9/10/2023,18:34,18:34,12,5,5.06,Mobile Pay,In-store,3,,0
8161,566,3/16/2024,16:42,16:42,1,2,6.17,Credit Card,In-store,1,,0
8162,497,4/5/2024,13:16,13:16,17,4,3.59,Credit Card,Online,,,0
8163,297,2/13/2024,9:28,9:28,24,4,2.96,Mobile Pay,Online,,,0
8164,410,8/8/2023,11:37,11:37,13,2,3.41,Cash,Online,,,0
8165,460,11/5/2023,11:54,11:54,11,4,3.7,Cash,In-store,2,,0
8166,439,10/19/2023,17:47,17:47,2,3,4.32,Mobile Pay,Online,,,0
8167,320,6/21/2023,10:24,10:24,22,4,6.38,Cash,Online,,,0
8168,504,5/3/2024,9:16,9:16,12,4,5.06,Credit Card,In-store,1,,0
8169,216,2/10/2024,15:55,15:55,13,2,3.41,Mobile Pay,Online,,,0
8170,629,4/2/2024,11:18,11:18,20,4,5.96,Credit Card,In-store,1,,0
8171,175,3/18/2024,13:45,13:45,16,2,4.89,Credit Card,In-store,3,1,2.66
8172,473,9/28/2023,16:08,16:08,4,2,5.53,Cash,In-store,2,5,1.62
8173,581,12/5/2023,18:24,18:24,19,1,3.74,Credit Card,In-store,3,,0
8174,117,11/7/2023,9:05,9:05,5,3,4.36,Cash,Online,,,0
8175,688,5/30/2024,12:43,12:43,20,5,5.96,Cash,In-store,1,,0
8176,359,7/7/2023,13:55,13:55,1,5,6.17,Credit Card,In-store,1,1,7.07
8177,502,9/20/2023,18:13,18:13,17,2,3.59,Credit Card,Online,,,0
8178,215,5/9/2024,14:27,14:27,5,2,4.36,Credit Card,Online,,,0
8179,622,8/27/2023,13:59,13:59,11,1,3.7,Credit Card,Online,,,0
8180,407,10/30/2023,16:48,16:48,13,4,3.41,Credit Card,In-store,2,4,3.78
8181,195,8/22/2023,8:41,8:41,1,2,6.17,Credit Card,In-store,1,,0
8182,692,8/20/2023,14:33,14:33,2,3,4.32,Mobile Pay,Online,,,0
8183,585,4/23/2024,18:55,18:55,21,3,4.82,Cash,In-store,2,2,4.13
8184,124,8/25/2023,18:23,18:23,5,1,4.36,Credit Card,Online,,,0
8185,568,11/4/2023,9:49,9:49,19,1,3.74,Cash,In-store,2,,0
8186,126,4/10/2024,13:29,13:29,5,1,4.36,Cash,Online,,,0
8187,481,1/27/2024,9:56,9:56,14,4,4.33,Cash,In-store,1,,0
8188,571,4/28/2024,19:02,19:02,11,2,3.7,Mobile Pay,In-store,1,2,1.64
8189,477,3/8/2024,10:10,10:10,18,4,5.14,Mobile Pay,Online,,,0
8190,236,2/19/2024,17:45,17:45,4,3,5.53,Cash,Online,,2,2.73
8191,393,4/10/2024,19:35,19:35,6,1,3.51,Mobile Pay,Online,,,0
8192,110,5/19/2024,8:41,8:41,11,3,3.7,Cash,In-store,3,5,3.15
8193,689,2/20/2024,8:26,8:26,3,2,2.83,Cash,Online,,,0
8194,572,12/1/2023,12:23,12:23,19,1,3.74,Mobile Pay,In-store,1,1,0.9
8195,526,10/2/2023,15:52,15:52,21,2,4.82,Cash,Online,,3,1.29
8196,660,10/7/2023,17:14,17:14,2,2,4.32,Credit Card,In-store,1,4,1.63
8197,236,4/4/2024,11:54,11:54,12,2,5.06,Credit Card,In-store,2,4,2.74
8198,123,5/31/2024,17:44,17:44,1,4,6.17,Credit Card,Online,,3,2.87
8199,181,8/12/2023,15:50,15:50,18,4,5.14,Cash,In-store,2,,0
8200,391,1/14/2024,13:01,13:01,5,5,4.36,Credit Card,Online,,,0
8201,289,4/6/2024,14:28,14:28,12,2,5.06,Credit Card,In-store,3,,0
8202,242,10/23/2023,16:26,16:26,14,2,4.33,Credit Card,Online,,,0
8203,303,10/6/2023,11:06,11:06,3,3,2.83,Cash,In-store,1,,0
8204,190,6/28/2023,19:50,19:50,1,3,6.17,Cash,In-store,1,3,3.21
8205,376,8/10/2023,15:01,15:01,4,1,5.53,Credit Card,In-store,3,,0
8206,284,5/22/2024,9:13,9:13,20,4,5.96,Mobile Pay,Online,,,0
8207,207,3/23/2024,13:57,13:57,20,2,5.96,Cash,In-store,2,,0
8208,193,12/16/2023,13:13,13:13,22,5,6.38,Credit Card,In-store,1,,0
8209,305,6/14/2023,19:22,19:22,21,1,4.82,Credit Card,Online,,,0
8210,152,10/10/2023,19:52,19:52,20,3,5.96,Cash,Online,,,0
8211,706,5/8/2024,9:53,9:53,2,2,4.32,Credit Card,Online,,4,1.13
8212,710,3/13/2024,12:58,12:58,10,1,3.41,Credit Card,In-store,3,,0
8213,470,9/11/2023,16:52,16:52,23,1,3.63,Cash,In-store,2,2,0.41
8214,530,12/6/2023,16:41,16:41,1,2,6.17,Cash,In-store,2,,0
8215,310,1/1/2024,12:00,12:00,5,5,4.36,Cash,Online,,5,5.41
8216,548,6/16/2023,18:02,18:02,5,4,4.36,Credit Card,In-store,1,,0
8217,459,2/29/2024,11:47,11:47,16,4,4.89,Mobile Pay,Online,,5,2.95
8218,228,12/18/2023,12:48,12:48,13,5,3.41,Cash,Online,,,0
8219,119,6/12/2023,13:31,13:31,7,5,3.43,Cash,In-store,1,,0
8220,194,7/25/2023,10:30,10:30,23,3,3.63,Cash,Online,,,0
8221,380,10/7/2023,9:01,9:01,22,1,6.38,Mobile Pay,Online,,,0
8222,234,1/20/2024,10:36,10:36,10,1,3.41,Cash,In-store,2,,0
8223,584,2/5/2024,19:25,19:25,22,4,6.38,Credit Card,In-store,1,,0
8224,212,8/4/2023,15:13,15:13,12,3,5.06,Credit Card,Online,,4,2.66
8225,542,11/11/2023,12:35,12:35,10,1,3.41,Credit Card,In-store,3,,0
8226,653,11/19/2023,12:34,12:34,18,1,5.14,Mobile Pay,In-store,1,,0
8227,653,11/29/2023,9:06,9:06,2,5,4.32,Mobile Pay,In-store,1,3,2.23
8228,395,5/7/2024,10:14,10:14,7,3,3.43,Credit Card,Online,,,0
8229,675,2/27/2024,14:06,14:06,14,5,4.33,Mobile Pay,Online,,1,3.96
8230,242,8/23/2023,19:52,19:52,23,1,3.63,Credit Card,In-store,1,,0
8231,251,10/6/2023,18:48,18:48,26,3,6.48,Mobile Pay,Online,,2,3.37
8232,158,10/7/2023,17:41,17:41,2,4,4.32,Mobile Pay,Online,,,0
8233,151,12/9/2023,16:03,16:03,19,5,3.74,Cash,In-store,1,4,3.68
8234,493,2/12/2024,20:00,20:00,10,3,3.41,Cash,Online,,,0
8235,469,5/27/2024,16:43,16:43,22,3,6.38,Credit Card,In-store,3,,0
8236,669,10/1/2023,13:52,13:52,10,3,3.41,Mobile Pay,Online,,,0
8237,580,5/7/2024,13:46,13:46,7,3,3.43,Cash,In-store,1,,0
8238,371,9/29/2023,14:00,14:00,13,4,3.41,Mobile Pay,Online,,5,4.06
8239,415,3/19/2024,13:05,13:05,18,5,5.14,Cash,Online,,,0
8240,9,5/12/2024,17:50,17:50,26,1,6.48,Cash,Online,,,0
8241,461,5/1/2024,8:04,8:04,12,5,5.06,Cash,In-store,1,1,7.5
8242,670,4/8/2024,13:30,13:30,18,5,5.14,Cash,In-store,2,,0
8243,226,11/26/2023,13:43,13:43,7,4,3.43,Cash,Online,,,0
8244,662,11/16/2023,8:52,8:52,13,1,3.41,Mobile Pay,Online,,,0
8245,562,1/5/2024,20:52,20:52,17,2,3.59,Credit Card,Online,,4,0.88
8246,551,7/13/2023,13:29,13:29,7,3,3.43,Cash,In-store,2,2,2.33
8247,448,4/12/2024,20:33,20:33,13,3,3.41,Credit Card,Online,,,0
8248,712,1/16/2024,18:30,18:30,19,5,3.74,Credit Card,Online,,,0
8249,391,12/22/2023,13:06,13:06,16,2,4.89,Mobile Pay,Online,,,0
8250,277,3/13/2024,12:49,12:49,10,2,3.41,Cash,In-store,1,1,0.78
8251,412,3/31/2024,9:45,9:45,11,3,3.7,Cash,Online,,1,2.84
8252,274,5/11/2024,18:06,18:06,15,5,3.78,Credit Card,In-store,2,,0
8253,173,4/27/2024,20:20,20:20,16,4,4.89,Mobile Pay,Online,,5,5.51
8254,369,9/27/2023,17:34,17:34,20,1,5.96,Cash,Online,,5,1.58
8255,86,10/21/2023,18:04,18:04,11,1,3.7,Mobile Pay,Online,,,0
8256,433,3/29/2024,14:15,14:15,4,1,5.53,Cash,Online,,,0
8257,408,1/18/2024,11:06,11:06,19,3,3.74,Cash,Online,,1,2.51
8258,532,1/19/2024,12:08,12:08,7,3,3.43,Mobile Pay,Online,,1,1.31
8259,156,6/25/2023,16:25,16:25,20,4,5.96,Credit Card,Online,,1,5.59
8260,696,6/23/2023,9:44,9:44,21,2,4.82,Mobile Pay,Online,,,0
8261,249,1/4/2024,17:45,17:45,5,3,4.36,Mobile Pay,In-store,1,1,3.01
8262,234,8/26/2023,20:46,20:46,22,3,6.38,Credit Card,In-store,3,,0
8263,286,5/8/2024,18:52,18:52,2,5,4.32,Mobile Pay,In-store,2,,0
8264,593,7/5/2023,12:18,12:18,6,3,3.51,Mobile Pay,Online,,,0
8265,452,10/12/2023,13:17,13:17,18,4,5.14,Mobile Pay,In-store,2,2,4.02
8266,194,7/17/2023,20:36,20:36,26,2,6.48,Credit Card,Online,,,0
8267,453,11/26/2023,14:00,14:00,7,2,3.43,Mobile Pay,Online,,,0
8268,558,12/14/2023,14:02,14:02,21,3,4.82,Credit Card,In-store,1,,0
8269,189,2/15/2024,10:40,10:40,12,1,5.06,Credit Card,In-store,2,,0
8270,268,3/5/2024,8:00,8:00,6,2,3.51,Credit Card,In-store,3,4,1.62
8271,356,4/11/2024,20:34,20:34,26,2,6.48,Cash,Online,,,0
8272,101,5/12/2024,17:57,17:57,21,3,4.82,Cash,Online,,,0
8273,151,7/23/2023,10:42,10:42,9,3,3.04,Credit Card,Online,,,0
8274,586,4/24/2024,10:44,10:44,17,3,3.59,Credit Card,In-store,1,,0
8275,395,11/8/2023,11:28,11:28,1,3,6.17,Credit Card,Online,,1,4.43
8276,676,4/14/2024,16:45,16:45,6,4,3.51,Credit Card,In-store,2,,0
8277,242,11/24/2023,19:48,19:48,26,4,6.48,Mobile Pay,In-store,1,,0
8278,597,7/4/2023,14:06,14:06,24,2,2.96,Credit Card,In-store,1,,0
8279,376,10/11/2023,15:17,15:17,10,4,3.41,Credit Card,In-store,3,5,1.81
8280,223,2/25/2024,10:35,10:35,4,1,5.53,Credit Card,In-store,2,,0
8281,390,8/27/2023,19:22,19:22,16,4,4.89,Cash,In-store,2,,0
8282,466,8/17/2023,13:48,13:48,20,2,5.96,Credit Card,In-store,1,,0
8283,663,1/7/2024,16:08,16:08,22,4,6.38,Cash,Online,,,0
8284,105,2/29/2024,14:51,14:51,19,4,3.74,Credit Card,In-store,2,,0
8285,157,4/23/2024,9:36,9:36,22,5,6.38,Mobile Pay,Online,,,0
8286,467,11/15/2023,18:57,18:57,12,2,5.06,Mobile Pay,Online,,,0
8287,653,3/16/2024,11:20,11:20,10,4,3.41,Credit Card,In-store,2,,0
8288,298,10/7/2023,9:37,9:37,23,3,3.63,Mobile Pay,In-store,2,,0
8289,665,1/23/2024,15:41,15:41,4,2,5.53,Cash,In-store,2,,0
8290,149,1/17/2024,8:13,8:13,21,2,4.82,Credit Card,Online,,,0
8291,592,2/8/2024,9:47,9:47,6,5,3.51,Mobile Pay,In-store,1,2,4.22
8292,371,7/1/2023,11:51,11:51,3,4,2.83,Cash,Online,,,0
8293,330,3/26/2024,19:20,19:20,22,3,6.38,Credit Card,Online,,,0
8294,184,8/17/2023,8:49,8:49,20,2,5.96,Mobile Pay,In-store,2,,0
8295,124,6/7/2023,16:24,16:24,1,4,6.17,Credit Card,In-store,1,,0
8296,366,3/31/2024,13:27,13:27,21,4,4.82,Credit Card,Online,,1,4.08
8297,472,3/27/2024,12:39,12:39,26,5,6.48,Credit Card,Online,,,0
8298,334,5/30/2024,12:08,12:08,13,4,3.41,Credit Card,Online,,,0
8299,309,9/3/2023,12:28,12:28,22,1,6.38,Mobile Pay,Online,,2,0.8
8300,712,10/19/2023,12:55,12:55,3,3,2.83,Mobile Pay,Online,,,0
8301,208,6/12/2023,12:28,12:28,10,5,3.41,Cash,Online,,,0
8302,329,12/23/2023,10:10,10:10,20,2,5.96,Credit Card,In-store,3,,0
8303,381,10/20/2023,11:56,11:56,3,2,2.83,Cash,Online,,3,1.66
8304,447,11/24/2023,13:00,13:00,3,4,2.83,Credit Card,Online,,,0
8305,200,8/28/2023,19:17,19:17,26,1,6.48,Cash,Online,,,0
8306,132,7/30/2023,17:06,17:06,1,2,6.17,Mobile Pay,Online,,,0
8307,266,10/19/2023,20:20,20:20,2,1,4.32,Mobile Pay,Online,,,0
8308,165,2/2/2024,13:43,13:43,20,5,5.96,Credit Card,Online,,,0
8309,512,4/15/2024,15:16,15:16,6,5,3.51,Credit Card,Online,,,0
8310,133,2/18/2024,8:56,8:56,1,5,6.17,Mobile Pay,Online,,,0
8311,574,6/24/2023,19:14,19:14,22,3,6.38,Credit Card,Online,,,0
8312,134,11/12/2023,15:51,15:51,21,1,4.82,Cash,Online,,,0
8313,141,5/8/2024,10:52,10:52,3,1,2.83,Mobile Pay,Online,,5,0.83
8314,462,1/9/2024,19:06,19:06,19,4,3.74,Credit Card,In-store,2,,0
8315,330,1/24/2024,15:01,15:01,20,4,5.96,Cash,Online,,1,3.7
8316,164,8/3/2023,15:41,15:41,22,5,6.38,Cash,In-store,3,,0
8317,370,1/9/2024,19:28,19:28,22,1,6.38,Cash,In-store,2,,0
8318,189,10/4/2023,18:55,18:55,8,2,4.66,Credit Card,In-store,2,2,1.61
8319,613,7/12/2023,20:56,20:56,8,3,4.66,Credit Card,Online,,,0
8320,595,8/20/2023,15:23,15:23,18,3,5.14,Mobile Pay,Online,,,0
8321,277,10/16/2023,11:01,11:01,20,1,5.96,Cash,Online,,5,1.24
8322,215,12/14/2023,8:56,8:56,23,4,3.63,Cash,In-store,1,,0
8323,287,5/17/2024,15:35,15:35,19,5,3.74,Credit Card,Online,,,0
8324,238,11/21/2023,8:49,8:49,11,4,3.7,Cash,In-store,2,,0
8325,206,3/17/2024,18:50,18:50,10,1,3.41,Mobile Pay,Online,,1,0.58
8326,192,8/14/2023,11:28,11:28,5,3,4.36,Cash,Online,,,0
8327,228,6/26/2023,17:00,17:00,24,3,2.96,Cash,In-store,1,,0
8328,172,7/27/2023,10:04,10:04,1,2,6.17,Credit Card,In-store,2,,0
8329,368,1/12/2024,10:07,10:07,8,5,4.66,Mobile Pay,In-store,3,,0
8330,546,1/29/2024,8:38,8:38,14,3,4.33,Mobile Pay,In-store,1,5,1.94
8331,465,5/25/2024,11:39,11:39,12,3,5.06,Mobile Pay,In-store,3,2,4.5
8332,393,10/2/2023,18:52,18:52,4,3,5.53,Mobile Pay,Online,,,0
8333,514,12/18/2023,17:08,17:08,12,4,5.06,Mobile Pay,In-store,3,,0
8334,184,2/18/2024,8:49,8:49,26,5,6.48,Mobile Pay,In-store,2,,0
8335,513,12/8/2023,17:46,17:46,10,2,3.41,Mobile Pay,Online,,2,1.35
8336,328,3/21/2024,10:48,10:48,19,4,3.74,Mobile Pay,Online,,,0
8337,237,2/29/2024,19:10,19:10,4,1,5.53,Cash,Online,,,0
8338,652,1/22/2024,15:03,15:03,16,2,4.89,Cash,In-store,2,3,1.1
8339,522,6/13/2023,13:14,13:14,16,3,4.89,Credit Card,Online,,1,1.95
8340,288,12/16/2023,8:01,8:01,10,2,3.41,Cash,Online,,4,0.82
8341,146,12/15/2023,13:54,13:54,12,5,5.06,Mobile Pay,Online,,,0
8342,227,2/12/2024,11:02,11:02,6,3,3.51,Cash,Online,,,0
8343,552,9/5/2023,14:48,14:48,11,2,3.7,Credit Card,In-store,3,,0
8344,186,5/2/2024,8:59,8:59,1,5,6.17,Mobile Pay,Online,,5,6.18
8345,482,1/18/2024,9:18,9:18,1,2,6.17,Cash,In-store,2,,0
8346,502,9/7/2023,11:50,11:50,16,2,4.89,Mobile Pay,Online,,4,1.31
8347,412,9/22/2023,10:26,10:26,24,5,2.96,Cash,Online,,,0
8348,152,6/27/2023,13:34,13:34,24,5,2.96,Mobile Pay,In-store,1,,0
8349,451,7/9/2023,10:19,10:19,3,5,2.83,Credit Card,Online,,2,2.29
8350,591,8/18/2023,17:09,17:09,18,5,5.14,Credit Card,In-store,2,,0
8351,93,10/25/2023,15:01,15:01,1,2,6.17,Mobile Pay,Online,,,0
8352,132,9/18/2023,10:45,10:45,17,5,3.59,Mobile Pay,Online,,,0
8353,566,5/1/2024,18:00,18:00,2,3,4.32,Credit Card,Online,,1,3.22
8354,361,5/16/2024,19:04,19:04,22,2,6.38,Credit Card,In-store,1,5,1.77
8355,514,8/26/2023,13:35,13:35,11,1,3.7,Mobile Pay,Online,,,0
8356,241,1/14/2024,8:16,8:16,4,3,5.53,Cash,In-store,2,1,3.41
8357,535,1/12/2024,10:32,10:32,5,2,4.36,Mobile Pay,In-store,3,3,2.1
8358,611,2/19/2024,13:38,13:38,24,3,2.96,Cash,Online,,,0
8359,190,3/23/2024,13:23,13:23,10,4,3.41,Mobile Pay,In-store,1,,0
8360,615,9/13/2023,15:34,15:34,16,2,4.89,Mobile Pay,Online,,5,1.52
8361,429,11/6/2023,8:38,8:38,21,1,4.82,Cash,In-store,1,2,1.43
8362,472,10/1/2023,10:29,10:29,21,1,4.82,Mobile Pay,In-store,2,,0
8363,115,8/29/2023,15:53,15:53,8,5,4.66,Mobile Pay,In-store,1,,0
8364,204,1/22/2024,13:03,13:03,11,4,3.7,Credit Card,In-store,3,,0
8365,197,5/5/2024,20:36,20:36,17,4,3.59,Mobile Pay,In-store,1,,0
8366,33,1/4/2024,15:35,15:35,6,4,3.51,Credit Card,In-store,2,3,3.66
8367,188,5/11/2024,20:34,20:34,16,3,4.89,Mobile Pay,In-store,1,4,1.69
8368,631,11/4/2023,10:56,10:56,2,3,4.32,Mobile Pay,In-store,3,,0
8369,107,11/2/2023,13:45,13:45,13,3,3.41,Cash,Online,,3,1.8
